timestamp,area_id,source_id,target_id,upload_type,bytes
000062,19_4,4,RSU,leader_to_rsu,2000
000062,12_13,16,RSU,leader_to_rsu,2000
000062,11_1,2,11,member_to_leader,10000
000062,11_1,11,RSU,leader_to_rsu,2000
000062,17_12,4,12,member_to_leader,10000
000062,17_12,12,RSU,leader_to_rsu,2000
000062,8_4,13,RSU,leader_to_rsu,2000
000062,13_13,16,RSU,leader_to_rsu,2000
000062,7_4,13,RSU,leader_to_rsu,2000
000062,8_11,19,9,member_to_leader,10000
000062,8_11,9,RSU,leader_to_rsu,2000
000062,4_11,14,RSU,leader_to_rsu,2000
000062,18_11,12,RSU,leader_to_rsu,2000
000062,6_10,14,RSU,leader_to_rsu,2000
000062,8_3,13,RSU,leader_to_rsu,2000
000062,14_12,16,RSU,leader_to_rsu,2000
000062,8_10,9,RSU,leader_to_rsu,2000
000062,10_12,14,RSU,leader_to_rsu,2000
000062,9_10,13,RSU,leader_to_rsu,2000
000062,9_11,13,19,member_to_leader,10000
000062,9_11,19,RSU,leader_to_rsu,2000
000062,18_12,12,RSU,leader_to_rsu,2000
000062,3_8,14,RSU,leader_to_rsu,2000
000062,5_10,14,RSU,leader_to_rsu,2000
000062,18_8,12,RSU,leader_to_rsu,2000
000062,8_7,13,9,member_to_leader,10000
000062,8_7,9,RSU,leader_to_rsu,2000
000062,7_9,14,RSU,leader_to_rsu,2000
000062,15_13,16,3,member_to_leader,10000
000062,15_13,3,RSU,leader_to_rsu,2000
000062,10_0,10,RSU,leader_to_rsu,2000
000062,2_8,14,RSU,leader_to_rsu,2000
000062,10_10,13,RSU,leader_to_rsu,2000
000062,8_2,13,RSU,leader_to_rsu,2000
000062,20_4,12,RSU,leader_to_rsu,2000
000062,7_8,13,RSU,leader_to_rsu,2000
000062,19_12,12,RSU,leader_to_rsu,2000
000062,20_6,12,RSU,leader_to_rsu,2000
000062,18_5,12,RSU,leader_to_rsu,2000
000062,19_11,12,RSU,leader_to_rsu,2000
000062,10_11,19,RSU,leader_to_rsu,2000
000062,20_11,12,RSU,leader_to_rsu,2000
000062,8_13,14,RSU,leader_to_rsu,2000
000062,2_4,14,RSU,leader_to_rsu,2000
000062,7_5,13,RSU,leader_to_rsu,2000
000062,2_3,13,RSU,leader_to_rsu,2000
000062,4_9,14,RSU,leader_to_rsu,2000
000062,11_13,7,RSU,leader_to_rsu,2000
000062,3_7,14,RSU,leader_to_rsu,2000
